id,name,score1,score2
7785,student_7785,58,78
7786,student_7786,63,85
7787,student_7787,95,71
7788,student_7788,71,79
7789,student_7789,82,62
7790,student_7790,92,53
7791,student_7791,85,66
7792,student_7792,93,88
7793,student_7793,56,57
7794,student_7794,86,62
7795,student_7795,82,79
7796,student_7796,69,67
7797,student_7797,62,53
7798,student_7798,96,73
7799,student_7799,55,61
7800,student_7800,78,55
7801,student_7801,86,83
7802,student_7802,65,64
7803,student_7803,89,79
7804,student_7804,59,68
7805,student_7805,74,74
7806,student_7806,81,99
7807,student_7807,88,53
7808,student_7808,73,100
7809,student_7809,55,94
7810,student_7810,90,51
7811,student_7811,62,61
7812,student_7812,81,75
7813,student_7813,88,54
7814,student_7814,88,80
7815,student_7815,62,92
7816,student_7816,63,99
7817,student_7817,53,50
7818,student_7818,80,98
7819,student_7819,80,65
7820,student_7820,71,97
7821,student_7821,56,94
7822,student_7822,87,58
7823,student_7823,82,72
7824,student_7824,94,80
7825,student_7825,83,91
7826,student_7826,94,71
7827,student_7827,54,58
7828,student_7828,55,96
7829,student_7829,58,89
7830,student_7830,100,78
7831,student_7831,87,77
7832,student_7832,79,75
7833,student_7833,70,79
7834,student_7834,59,84
7835,student_7835,91,78
7836,student_7836,78,59
7837,student_7837,81,69
7838,student_7838,65,53
7839,student_7839,80,54
7840,student_7840,72,88
7841,student_7841,58,92
7842,student_7842,96,85
7843,student_7843,57,74
7844,student_7844,85,84
7845,student_7845,52,81
7846,student_7846,64,76
7847,student_7847,67,50
7848,student_7848,73,87
7849,student_7849,71,80
7850,student_7850,66,96
7851,student_7851,90,88
7852,student_7852,84,53
7853,student_7853,81,89
7854,student_7854,91,58
7855,student_7855,71,66
7856,student_7856,95,53
7857,student_7857,92,64
7858,student_7858,51,62
7859,student_7859,64,64
7860,student_7860,70,92
7861,student_7861,53,96
7862,student_7862,81,50
7863,student_7863,68,67
7864,student_7864,100,56
7865,student_7865,71,53
7866,student_7866,53,88
7867,student_7867,99,88
7868,student_7868,65,58
7869,student_7869,70,58
7870,student_7870,94,92
7871,student_7871,66,65
7872,student_7872,94,88
7873,student_7873,95,95
7874,student_7874,63,86
7875,student_7875,54,90
7876,student_7876,92,85
7877,student_7877,100,93
7878,student_7878,91,93
7879,student_7879,93,55
7880,student_7880,77,63
7881,student_7881,57,69
7882,student_7882,58,51
7883,student_7883,92,89
7884,student_7884,87,92
7885,student_7885,59,56
7886,student_7886,92,60
7887,student_7887,65,66
7888,student_7888,56,64
7889,student_7889,53,98
7890,student_7890,53,61
7891,student_7891,99,86
7892,student_7892,60,77
7893,student_7893,74,98
7894,student_7894,57,100
7895,student_7895,54,75
7896,student_7896,87,97
7897,student_7897,70,83
7898,student_7898,62,81
7899,student_7899,82,77
7900,student_7900,79,99
7901,student_7901,56,81
7902,student_7902,97,75
7903,student_7903,71,52
7904,student_7904,78,100
7905,student_7905,95,53
7906,student_7906,66,87
7907,student_7907,55,83
7908,student_7908,51,77
7909,student_7909,54,89
7910,student_7910,91,98
7911,student_7911,54,53
7912,student_7912,78,94
7913,student_7913,55,70
7914,student_7914,74,76
7915,student_7915,55,56
7916,student_7916,87,91
7917,student_7917,80,84
7918,student_7918,77,75
7919,student_7919,91,80
7920,student_7920,61,96
7921,student_7921,51,99
7922,student_7922,99,90
7923,student_7923,57,67
7924,student_7924,77,51
7925,student_7925,98,61
7926,student_7926,98,80
7927,student_7927,89,68
7928,student_7928,57,85
7929,student_7929,100,79
7930,student_7930,94,87
7931,student_7931,71,58
7932,student_7932,77,54
7933,student_7933,52,61
7934,student_7934,66,50
7935,student_7935,71,67
7936,student_7936,79,50
7937,student_7937,65,74
7938,student_7938,88,54
7939,student_7939,97,70
7940,student_7940,80,70
7941,student_7941,95,95
7942,student_7942,67,67
7943,student_7943,97,51
7944,student_7944,63,63
7945,student_7945,68,79
7946,student_7946,53,59
7947,student_7947,56,87
7948,student_7948,96,71
7949,student_7949,60,73
7950,student_7950,61,59
7951,student_7951,54,82
7952,student_7952,94,53
7953,student_7953,95,94
7954,student_7954,55,60
7955,student_7955,62,68
7956,student_7956,75,62
7957,student_7957,95,88
7958,student_7958,51,57
7959,student_7959,70,62
7960,student_7960,52,78
7961,student_7961,82,58
7962,student_7962,87,83
7963,student_7963,61,58
7964,student_7964,83,67
7965,student_7965,95,91
7966,student_7966,61,87
7967,student_7967,94,67
7968,student_7968,71,58
7969,student_7969,92,90
7970,student_7970,78,52
7971,student_7971,87,67
7972,student_7972,53,75
7973,student_7973,57,90
7974,student_7974,65,90
7975,student_7975,54,78
7976,student_7976,97,67
7977,student_7977,74,86
7978,student_7978,73,84
7979,student_7979,82,96
7980,student_7980,94,91
7981,student_7981,69,67
7982,student_7982,80,58
7983,student_7983,94,85
7984,student_7984,92,74
7985,student_7985,58,74
7986,student_7986,97,76
7987,student_7987,69,86
7988,student_7988,73,61
7989,student_7989,85,85
7990,student_7990,56,96
7991,student_7991,96,65
7992,student_7992,87,85
7993,student_7993,55,94
7994,student_7994,64,55
7995,student_7995,98,87
7996,student_7996,72,86
7997,student_7997,85,58
7998,student_7998,56,76
7999,student_7999,74,90
8000,student_8000,60,82
8001,student_8001,89,63
8002,student_8002,78,52
8003,student_8003,83,97
8004,student_8004,100,62
8005,student_8005,68,52
8006,student_8006,84,77
8007,student_8007,92,63
8008,student_8008,78,52
8009,student_8009,95,71
8010,student_8010,84,97
8011,student_8011,85,81
8012,student_8012,96,73
8013,student_8013,56,98
8014,student_8014,57,96
8015,student_8015,50,77
8016,student_8016,100,85
8017,student_8017,72,71
8018,student_8018,51,66
8019,student_8019,62,70
8020,student_8020,55,60
8021,student_8021,74,93
8022,student_8022,79,58
8023,student_8023,76,67
8024,student_8024,56,95
8025,student_8025,66,73
8026,student_8026,85,80
8027,student_8027,55,55
8028,student_8028,95,77
8029,student_8029,81,83
8030,student_8030,93,54
8031,student_8031,77,62
8032,student_8032,82,97
8033,student_8033,57,92
8034,student_8034,68,87
8035,student_8035,54,99
8036,student_8036,61,91
8037,student_8037,57,77
8038,student_8038,94,89
8039,student_8039,55,59
8040,student_8040,92,71
8041,student_8041,79,72
8042,student_8042,77,89
8043,student_8043,54,79
8044,student_8044,89,52
8045,student_8045,60,53
8046,student_8046,67,71
8047,student_8047,71,82
8048,student_8048,52,67
8049,student_8049,56,91
8050,student_8050,94,50
8051,student_8051,100,56
8052,student_8052,82,74
8053,student_8053,74,64
8054,student_8054,85,82
8055,student_8055,99,95
8056,student_8056,61,78
8057,student_8057,80,57
8058,student_8058,68,62
8059,student_8059,87,93
8060,student_8060,73,57
8061,student_8061,98,94
8062,student_8062,57,77
8063,student_8063,85,50
8064,student_8064,83,51
8065,student_8065,69,100
8066,student_8066,78,56
8067,student_8067,51,73
8068,student_8068,64,96
8069,student_8069,87,64
8070,student_8070,68,60
8071,student_8071,81,89
8072,student_8072,94,60
8073,student_8073,90,50
8074,student_8074,62,100
8075,student_8075,68,91
8076,student_8076,71,100
8077,student_8077,92,95
8078,student_8078,79,75
8079,student_8079,73,90
8080,student_8080,96,57
8081,student_8081,69,87
8082,student_8082,68,62
8083,student_8083,91,64
8084,student_8084,94,81
8085,student_8085,100,68
8086,student_8086,59,80
8087,student_8087,52,84
8088,student_8088,74,82
8089,student_8089,67,86
8090,student_8090,74,68
8091,student_8091,99,88
8092,student_8092,68,60
8093,student_8093,52,51
8094,student_8094,79,73
8095,student_8095,97,74
8096,student_8096,94,95
8097,student_8097,60,82
8098,student_8098,78,92
8099,student_8099,100,96
8100,student_8100,55,87
8101,student_8101,70,55
8102,student_8102,59,93
8103,student_8103,60,57
8104,student_8104,72,82
8105,student_8105,81,75
8106,student_8106,92,84
8107,student_8107,77,85
8108,student_8108,95,74
8109,student_8109,64,59
8110,student_8110,77,80
8111,student_8111,88,88
8112,student_8112,62,71
8113,student_8113,50,51
8114,student_8114,91,70
8115,student_8115,93,83
8116,student_8116,97,88
8117,student_8117,62,85
8118,student_8118,95,61
8119,student_8119,80,70
8120,student_8120,60,87
8121,student_8121,92,56
8122,student_8122,79,63
8123,student_8123,55,95
8124,student_8124,78,59
8125,student_8125,53,63
8126,student_8126,74,64
8127,student_8127,78,64
8128,student_8128,94,79
8129,student_8129,85,77
8130,student_8130,98,80
8131,student_8131,74,55
8132,student_8132,83,62
8133,student_8133,77,67
8134,student_8134,91,55
8135,student_8135,84,52
8136,student_8136,63,92
8137,student_8137,75,64
8138,student_8138,96,50
8139,student_8139,95,92
8140,student_8140,66,99
8141,student_8141,79,59
8142,student_8142,64,52
8143,student_8143,54,99
8144,student_8144,84,62
8145,student_8145,60,55
8146,student_8146,56,66
8147,student_8147,55,79
8148,student_8148,87,92
8149,student_8149,64,73
8150,student_8150,97,68
8151,student_8151,50,87
8152,student_8152,62,82
8153,student_8153,65,51
8154,student_8154,61,89
8155,student_8155,57,80
8156,student_8156,58,98
8157,student_8157,69,58
8158,student_8158,83,69
8159,student_8159,80,99
8160,student_8160,94,64
8161,student_8161,90,79
8162,student_8162,93,50
8163,student_8163,71,53
8164,student_8164,76,51
8165,student_8165,96,99
8166,student_8166,52,98
8167,student_8167,80,63
8168,student_8168,63,89
8169,student_8169,67,52
8170,student_8170,53,60
8171,student_8171,63,82
8172,student_8172,90,51
8173,student_8173,67,58
8174,student_8174,80,86
8175,student_8175,75,77
8176,student_8176,94,63
8177,student_8177,52,97
8178,student_8178,82,58
8179,student_8179,100,62
8180,student_8180,65,54
8181,student_8181,84,91
8182,student_8182,100,77
8183,student_8183,75,82
8184,student_8184,59,78
8185,student_8185,69,58
8186,student_8186,58,74
8187,student_8187,88,91
8188,student_8188,63,95
8189,student_8189,96,73
8190,student_8190,85,80
8191,student_8191,52,97
8192,student_8192,97,92
8193,student_8193,76,76
8194,student_8194,99,57
8195,student_8195,89,88
8196,student_8196,84,84
8197,student_8197,81,61
8198,student_8198,69,86
8199,student_8199,51,99
8200,student_8200,81,99
8201,student_8201,90,98
8202,student_8202,59,93
8203,student_8203,73,67
8204,student_8204,85,58
8205,student_8205,91,55
8206,student_8206,91,98
8207,student_8207,82,52
8208,student_8208,88,78
8209,student_8209,70,55
8210,student_8210,65,90
8211,student_8211,57,53
8212,student_8212,77,88
8213,student_8213,75,83
8214,student_8214,65,97
8215,student_8215,56,80
8216,student_8216,96,52
8217,student_8217,98,90
8218,student_8218,57,99
8219,student_8219,74,73
8220,student_8220,81,90
8221,student_8221,57,80
8222,student_8222,97,95
8223,student_8223,73,79
8224,student_8224,96,79
8225,student_8225,74,82
8226,student_8226,51,92
8227,student_8227,95,81
8228,student_8228,82,61
8229,student_8229,75,92
8230,student_8230,55,83
8231,student_8231,71,98
8232,student_8232,89,100
8233,student_8233,70,97
8234,student_8234,93,89
8235,student_8235,67,100
8236,student_8236,64,91
8237,student_8237,70,79
8238,student_8238,72,89
8239,student_8239,68,91
8240,student_8240,67,78
8241,student_8241,50,85
8242,student_8242,84,66
8243,student_8243,77,68
8244,student_8244,90,53
8245,student_8245,71,95
8246,student_8246,70,56
8247,student_8247,63,80
8248,student_8248,71,98
8249,student_8249,61,81
8250,student_8250,55,55
8251,student_8251,94,65
8252,student_8252,80,97
8253,student_8253,94,63
8254,student_8254,96,100
8255,student_8255,84,86
8256,student_8256,80,74
8257,student_8257,59,70
8258,student_8258,81,55
8259,student_8259,65,94
8260,student_8260,59,65
8261,student_8261,61,92
8262,student_8262,66,59
8263,student_8263,67,61
8264,student_8264,56,59
8265,student_8265,93,50
8266,student_8266,85,59
8267,student_8267,64,85
8268,student_8268,54,72
8269,student_8269,60,66
8270,student_8270,85,65
8271,student_8271,90,66
8272,student_8272,55,75
8273,student_8273,93,81
8274,student_8274,87,78
8275,student_8275,88,56
8276,student_8276,54,82
8277,student_8277,89,78
8278,student_8278,60,56
8279,student_8279,76,89
8280,student_8280,67,78
8281,student_8281,84,75
8282,student_8282,61,64
8283,student_8283,74,62
8284,student_8284,82,95
8285,student_8285,54,97
8286,student_8286,69,54
8287,student_8287,83,64
8288,student_8288,65,94
8289,student_8289,88,60
8290,student_8290,50,76
8291,student_8291,94,79
8292,student_8292,59,99
8293,student_8293,64,63
8294,student_8294,61,62
8295,student_8295,93,55
8296,student_8296,50,91
8297,student_8297,65,66
8298,student_8298,55,60
8299,student_8299,88,50
8300,student_8300,63,92
8301,student_8301,54,78
8302,student_8302,64,68
8303,student_8303,98,55
8304,student_8304,56,97
8305,student_8305,72,68
8306,student_8306,65,99
8307,student_8307,77,97
8308,student_8308,71,64
8309,student_8309,61,81
8310,student_8310,83,77
8311,student_8311,81,52
8312,student_8312,55,57
8313,student_8313,56,79
8314,student_8314,68,60
8315,student_8315,57,64
8316,student_8316,74,57
8317,student_8317,64,71
8318,student_8318,54,99
8319,student_8319,53,72
8320,student_8320,76,94
8321,student_8321,77,79
8322,student_8322,100,88
8323,student_8323,91,68
8324,student_8324,85,87
8325,student_8325,95,64
8326,student_8326,72,50
8327,student_8327,75,62
8328,student_8328,81,95
8329,student_8329,71,72
8330,student_8330,98,58
8331,student_8331,98,83
8332,student_8332,52,56
8333,student_8333,52,99
8334,student_8334,59,67
8335,student_8335,97,85
8336,student_8336,84,81
8337,student_8337,64,73
8338,student_8338,65,80
8339,student_8339,87,75
8340,student_8340,74,67
8341,student_8341,56,95
8342,student_8342,58,98
8343,student_8343,82,53
8344,student_8344,98,69
8345,student_8345,69,73
8346,student_8346,96,53
8347,student_8347,60,100
8348,student_8348,99,86
8349,student_8349,96,56
8350,student_8350,91,68
8351,student_8351,84,74
8352,student_8352,84,71
8353,student_8353,50,94
8354,student_8354,90,50
8355,student_8355,98,97
8356,student_8356,96,90
8357,student_8357,84,99
8358,student_8358,75,78
8359,student_8359,56,53
8360,student_8360,96,56
8361,student_8361,62,79
8362,student_8362,52,100
8363,student_8363,91,97
8364,student_8364,83,94
8365,student_8365,57,95
8366,student_8366,52,62
8367,student_8367,80,61
8368,student_8368,54,89
8369,student_8369,76,77
8370,student_8370,50,80
8371,student_8371,56,90
8372,student_8372,61,91
8373,student_8373,69,80
8374,student_8374,96,52
8375,student_8375,97,94
8376,student_8376,92,64
8377,student_8377,87,98
8378,student_8378,67,59
8379,student_8379,57,78
8380,student_8380,63,97
8381,student_8381,67,55
8382,student_8382,91,64
8383,student_8383,78,64
8384,student_8384,79,66
8385,student_8385,90,66
8386,student_8386,53,88
8387,student_8387,98,92
8388,student_8388,79,75
8389,student_8389,76,79
8390,student_8390,66,80
8391,student_8391,72,92
8392,student_8392,71,65
8393,student_8393,98,94
8394,student_8394,87,71
8395,student_8395,75,93
8396,student_8396,97,66
8397,student_8397,87,67
8398,student_8398,89,91
8399,student_8399,62,91
8400,student_8400,79,99
8401,student_8401,73,84
8402,student_8402,60,70
8403,student_8403,53,74
8404,student_8404,55,67
8405,student_8405,98,67
8406,student_8406,76,97
8407,student_8407,74,86
8408,student_8408,62,97
8409,student_8409,51,82
8410,student_8410,50,78
8411,student_8411,74,58
8412,student_8412,80,77
8413,student_8413,63,86
8414,student_8414,61,78
8415,student_8415,67,75
8416,student_8416,84,59
8417,student_8417,99,55
8418,student_8418,54,64
8419,student_8419,83,95
8420,student_8420,62,54
8421,student_8421,51,74
8422,student_8422,73,51
8423,student_8423,97,96
8424,student_8424,59,75
8425,student_8425,71,83
8426,student_8426,91,55
8427,student_8427,53,94
8428,student_8428,68,50
8429,student_8429,75,97
8430,student_8430,58,65
8431,student_8431,95,79
8432,student_8432,65,82
8433,student_8433,55,56
8434,student_8434,93,82
8435,student_8435,53,72
8436,student_8436,76,81
8437,student_8437,69,53
8438,student_8438,69,70
8439,student_8439,97,61
8440,student_8440,64,93
8441,student_8441,72,74
8442,student_8442,59,74
8443,student_8443,96,59
8444,student_8444,69,60
8445,student_8445,73,68
8446,student_8446,83,79
8447,student_8447,73,70
8448,student_8448,87,93
8449,student_8449,78,77
8450,student_8450,55,94
8451,student_8451,92,86
8452,student_8452,69,57
8453,student_8453,82,95
8454,student_8454,85,93
8455,student_8455,81,55
8456,student_8456,72,78
8457,student_8457,56,69
8458,student_8458,80,56
8459,student_8459,89,84
8460,student_8460,70,100
8461,student_8461,75,88
8462,student_8462,98,58
8463,student_8463,85,71
8464,student_8464,89,59
8465,student_8465,55,63
8466,student_8466,77,92
8467,student_8467,81,90
8468,student_8468,95,80
8469,student_8469,74,70
8470,student_8470,66,59
8471,student_8471,59,50
8472,student_8472,83,55
8473,student_8473,67,87
8474,student_8474,76,75
8475,student_8475,87,95
8476,student_8476,90,55
8477,student_8477,79,92
8478,student_8478,54,96
8479,student_8479,97,68
8480,student_8480,100,72
8481,student_8481,91,65
8482,student_8482,98,70
8483,student_8483,73,61
8484,student_8484,67,77
8485,student_8485,72,52
8486,student_8486,54,85
8487,student_8487,54,65
8488,student_8488,80,80
8489,student_8489,53,95
8490,student_8490,92,90
8491,student_8491,85,52
8492,student_8492,81,71
8493,student_8493,66,50
8494,student_8494,56,86
8495,student_8495,56,75
8496,student_8496,51,71
8497,student_8497,53,69
8498,student_8498,71,50
8499,student_8499,67,59
8500,student_8500,73,76
8501,student_8501,50,66
8502,student_8502,67,81
8503,student_8503,77,89
8504,student_8504,61,55
8505,student_8505,88,81
8506,student_8506,89,60
8507,student_8507,54,58
8508,student_8508,91,75
8509,student_8509,63,54
8510,student_8510,94,84
8511,student_8511,70,94
8512,student_8512,82,88
8513,student_8513,56,83
8514,student_8514,79,91
8515,student_8515,73,80
8516,student_8516,94,53
8517,student_8517,71,93
8518,student_8518,66,70
8519,student_8519,59,87
8520,student_8520,99,61
8521,student_8521,60,99
8522,student_8522,98,74
8523,student_8523,57,96
8524,student_8524,66,73
8525,student_8525,66,50
8526,student_8526,50,90
8527,student_8527,99,75
8528,student_8528,52,82
8529,student_8529,97,95
8530,student_8530,58,59
8531,student_8531,57,85
8532,student_8532,71,75
8533,student_8533,77,50
8534,student_8534,93,56
8535,student_8535,97,63
8536,student_8536,95,68
8537,student_8537,58,76
8538,student_8538,54,86
8539,student_8539,70,64
8540,student_8540,56,70
8541,student_8541,82,65
8542,student_8542,82,52
8543,student_8543,91,79
8544,student_8544,68,85
8545,student_8545,96,63
8546,student_8546,88,69
8547,student_8547,74,99
8548,student_8548,58,62
8549,student_8549,52,90
8550,student_8550,58,93
8551,student_8551,87,54
8552,student_8552,96,88
8553,student_8553,83,95
8554,student_8554,73,71
8555,student_8555,58,62
8556,student_8556,99,83
8557,student_8557,90,88
8558,student_8558,73,86
8559,student_8559,81,85
8560,student_8560,70,59
8561,student_8561,94,75
8562,student_8562,90,69
8563,student_8563,56,81
8564,student_8564,67,75
8565,student_8565,74,71
8566,student_8566,82,55
8567,student_8567,97,62
8568,student_8568,75,85
8569,student_8569,95,64
8570,student_8570,93,99
8571,student_8571,81,68
8572,student_8572,94,94
8573,student_8573,89,87
8574,student_8574,68,64
8575,student_8575,56,96
8576,student_8576,92,58
8577,student_8577,63,95
8578,student_8578,52,58
8579,student_8579,59,68
8580,student_8580,82,77
8581,student_8581,71,58
8582,student_8582,95,74
8583,student_8583,88,77
8584,student_8584,75,50
8585,student_8585,93,50
8586,student_8586,67,75
8587,student_8587,97,95
8588,student_8588,52,94
8589,student_8589,80,93
8590,student_8590,85,82
8591,student_8591,68,71
8592,student_8592,68,81
8593,student_8593,76,99
8594,student_8594,81,80
8595,student_8595,96,94
8596,student_8596,81,74
8597,student_8597,51,88
8598,student_8598,55,97
8599,student_8599,88,96
8600,student_8600,77,94
8601,student_8601,85,88
8602,student_8602,78,76
8603,student_8603,53,90
8604,student_8604,59,84
8605,student_8605,74,53
8606,student_8606,85,76
8607,student_8607,76,76
8608,student_8608,97,50
8609,student_8609,51,67
8610,student_8610,67,70
8611,student_8611,100,95
8612,student_8612,60,82
8613,student_8613,71,94
8614,student_8614,90,87
8615,student_8615,88,58
8616,student_8616,90,80
8617,student_8617,95,69
8618,student_8618,68,65
8619,student_8619,81,51
8620,student_8620,87,87
8621,student_8621,60,71
8622,student_8622,74,55
8623,student_8623,66,80
8624,student_8624,78,78
8625,student_8625,67,82
8626,student_8626,73,77
8627,student_8627,59,81
8628,student_8628,50,76
8629,student_8629,68,71
8630,student_8630,91,92
8631,student_8631,64,54
8632,student_8632,85,61
8633,student_8633,100,87
8634,student_8634,62,59
8635,student_8635,87,68
8636,student_8636,93,58
8637,student_8637,99,72
8638,student_8638,75,55
8639,student_8639,99,52
8640,student_8640,69,65
8641,student_8641,84,55
8642,student_8642,54,52
8643,student_8643,52,94
8644,student_8644,78,74
8645,student_8645,85,96
8646,student_8646,62,77
8647,student_8647,92,65
8648,student_8648,82,85
8649,student_8649,85,88
8650,student_8650,68,74
8651,student_8651,87,68
8652,student_8652,85,64
8653,student_8653,55,59
8654,student_8654,59,96
8655,student_8655,51,60
8656,student_8656,50,68
8657,student_8657,68,72
8658,student_8658,77,69
8659,student_8659,66,92
8660,student_8660,63,69
8661,student_8661,81,96
8662,student_8662,75,89
8663,student_8663,79,61
8664,student_8664,55,51
8665,student_8665,91,86
8666,student_8666,53,58
8667,student_8667,70,68
8668,student_8668,80,52
8669,student_8669,99,69
8670,student_8670,79,71
8671,student_8671,61,79
8672,student_8672,90,85
8673,student_8673,55,91
8674,student_8674,91,55
8675,student_8675,71,58
8676,student_8676,54,77
8677,student_8677,79,51
8678,student_8678,86,71
8679,student_8679,88,75
8680,student_8680,64,59
8681,student_8681,55,95
8682,student_8682,67,66
8683,student_8683,64,73
8684,student_8684,55,77
8685,student_8685,97,89
8686,student_8686,76,99
8687,student_8687,60,78
8688,student_8688,63,50
8689,student_8689,70,70
8690,student_8690,81,79
8691,student_8691,79,71
8692,student_8692,70,84
8693,student_8693,98,92
8694,student_8694,69,94
8695,student_8695,88,62
8696,student_8696,58,56
8697,student_8697,81,60
8698,student_8698,67,61
8699,student_8699,97,86
8700,student_8700,58,82
8701,student_8701,61,100
8702,student_8702,95,84
8703,student_8703,99,79
8704,student_8704,79,65
8705,student_8705,65,89
8706,student_8706,67,93
8707,student_8707,81,73
8708,student_8708,82,75
8709,student_8709,88,61
8710,student_8710,65,80
8711,student_8711,99,93
8712,student_8712,92,73
8713,student_8713,80,96
8714,student_8714,54,85
8715,student_8715,91,79
8716,student_8716,62,61
8717,student_8717,82,98
8718,student_8718,54,51
8719,student_8719,76,68
8720,student_8720,86,64
8721,student_8721,71,70
8722,student_8722,99,75
8723,student_8723,77,68
8724,student_8724,55,53
8725,student_8725,94,96
8726,student_8726,96,73
8727,student_8727,52,77
8728,student_8728,83,84
8729,student_8729,68,71
8730,student_8730,75,64
8731,student_8731,89,96
8732,student_8732,93,90
8733,student_8733,59,50
8734,student_8734,58,53
8735,student_8735,66,97
8736,student_8736,100,96
8737,student_8737,52,53
8738,student_8738,74,70
8739,student_8739,85,91
8740,student_8740,74,61
8741,student_8741,98,80
8742,student_8742,97,53
8743,student_8743,83,53
8744,student_8744,66,70
8745,student_8745,51,67
8746,student_8746,60,68
8747,student_8747,76,88
8748,student_8748,90,77
8749,student_8749,57,70
8750,student_8750,93,65
8751,student_8751,76,70
8752,student_8752,67,67
8753,student_8753,67,55
8754,student_8754,64,50
8755,student_8755,51,75
8756,student_8756,94,88
8757,student_8757,95,50
8758,student_8758,75,54
8759,student_8759,78,64
8760,student_8760,88,98
8761,student_8761,97,79
8762,student_8762,54,93
8763,student_8763,52,92
8764,student_8764,59,97
8765,student_8765,55,59
8766,student_8766,83,100
8767,student_8767,61,89
8768,student_8768,89,84
8769,student_8769,70,59
8770,student_8770,90,68
8771,student_8771,70,62
8772,student_8772,56,94
8773,student_8773,66,72
8774,student_8774,68,72
8775,student_8775,81,95
8776,student_8776,55,77
8777,student_8777,63,71
8778,student_8778,76,88
8779,student_8779,52,67
8780,student_8780,91,81
8781,student_8781,99,99
8782,student_8782,83,93
8783,student_8783,65,91
8784,student_8784,77,75
8785,student_8785,97,100
8786,student_8786,94,89
8787,student_8787,71,89
8788,student_8788,53,86
8789,student_8789,91,97
8790,student_8790,62,62
8791,student_8791,67,85
8792,student_8792,55,55
8793,student_8793,83,68
8794,student_8794,94,93
8795,student_8795,99,50
8796,student_8796,64,66
8797,student_8797,80,88
8798,student_8798,92,63
8799,student_8799,67,78
8800,student_8800,68,82
8801,student_8801,95,81
8802,student_8802,86,82
8803,student_8803,79,62
8804,student_8804,97,52
8805,student_8805,71,85
8806,student_8806,89,56
8807,student_8807,56,84
8808,student_8808,63,90
8809,student_8809,92,86
8810,student_8810,72,79
8811,student_8811,78,93
8812,student_8812,99,95
8813,student_8813,50,61
8814,student_8814,75,53
8815,student_8815,79,50
8816,student_8816,90,73
8817,student_8817,50,98
8818,student_8818,96,80
8819,student_8819,78,97
8820,student_8820,62,60
8821,student_8821,51,88
8822,student_8822,82,56
8823,student_8823,100,80
8824,student_8824,98,80
8825,student_8825,76,86
8826,student_8826,58,73
8827,student_8827,64,91
8828,student_8828,78,69
8829,student_8829,74,92
8830,student_8830,92,66
8831,student_8831,86,82
8832,student_8832,79,66
8833,student_8833,74,66
8834,student_8834,53,77
8835,student_8835,98,75
8836,student_8836,93,81
8837,student_8837,74,91
8838,student_8838,74,97
8839,student_8839,52,58
8840,student_8840,93,67
8841,student_8841,98,61
8842,student_8842,92,71
8843,student_8843,73,52
8844,student_8844,82,69
8845,student_8845,99,92
8846,student_8846,57,75
8847,student_8847,50,92
8848,student_8848,82,57
8849,student_8849,52,56
8850,student_8850,64,63
8851,student_8851,62,65
8852,student_8852,92,79
8853,student_8853,89,91
8854,student_8854,64,63
8855,student_8855,55,82
8856,student_8856,95,79
8857,student_8857,93,61
8858,student_8858,71,70
8859,student_8859,91,75
8860,student_8860,56,88
8861,student_8861,70,56
8862,student_8862,86,80
8863,student_8863,60,80
8864,student_8864,84,89
8865,student_8865,56,66
8866,student_8866,84,68
8867,student_8867,58,91
8868,student_8868,77,60
8869,student_8869,53,88
8870,student_8870,55,92
8871,student_8871,83,68
8872,student_8872,58,53
8873,student_8873,88,73
8874,student_8874,97,92
8875,student_8875,99,68
8876,student_8876,74,50
8877,student_8877,94,83
8878,student_8878,74,90
8879,student_8879,70,73
8880,student_8880,60,57
8881,student_8881,87,61
8882,student_8882,52,84
8883,student_8883,96,50
8884,student_8884,76,86
8885,student_8885,61,88
8886,student_8886,96,81
8887,student_8887,97,68
8888,student_8888,87,77
8889,student_8889,51,87
8890,student_8890,67,98
8891,student_8891,53,78
8892,student_8892,90,78
8893,student_8893,57,58
8894,student_8894,77,77
8895,student_8895,67,79
8896,student_8896,54,58
8897,student_8897,86,93
8898,student_8898,66,98
8899,student_8899,74,86
8900,student_8900,51,53
8901,student_8901,94,84
8902,student_8902,99,60
8903,student_8903,63,90
8904,student_8904,62,53
8905,student_8905,66,95
8906,student_8906,59,88
8907,student_8907,83,60
8908,student_8908,53,59
8909,student_8909,64,83
8910,student_8910,72,94
8911,student_8911,98,50
8912,student_8912,64,88
8913,student_8913,52,67
8914,student_8914,68,71
8915,student_8915,79,75
8916,student_8916,85,89
8917,student_8917,74,60
8918,student_8918,83,89
8919,student_8919,78,54
8920,student_8920,57,60
8921,student_8921,56,97
8922,student_8922,85,70
8923,student_8923,79,90
8924,student_8924,56,53
8925,student_8925,53,54
8926,student_8926,88,65
8927,student_8927,94,50
8928,student_8928,91,70
8929,student_8929,76,83
8930,student_8930,75,84
8931,student_8931,51,68
8932,student_8932,77,55
8933,student_8933,62,80
8934,student_8934,86,53
8935,student_8935,61,60
8936,student_8936,61,61
8937,student_8937,53,77
8938,student_8938,90,90
8939,student_8939,50,93
8940,student_8940,52,75
8941,student_8941,63,68
8942,student_8942,68,90
8943,student_8943,65,66
8944,student_8944,64,93
8945,student_8945,62,93
8946,student_8946,53,78
8947,student_8947,96,82
8948,student_8948,100,65
8949,student_8949,84,100
